frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,21.88279069767442,80.19162790697675,83.42813743813414,2.611602021035952,0.06717458723886062,2.3670308761517127,564.2664507078052,0.038193008301471265,0,0
0,93.71528384279476,938.1777292576419,177.7213346356532,2.5177101955588457,0.08308079316821552,5.859371513096863,1048.232886600127,0.018017880001847317,0,1
0,92.89017341040463,965.2722017866527,73.84360257896245,2.410892256273807,0.06687953409222461,2.6774611549912817,526.8256659734618,0.04181524622052689,0,2
0,85.00344629523262,733.6358414704193,67.55738943246118,2.4185763942538685,0.08040555084104062,2.3670308761517127,477.0642854791307,0.04784623232079285,0,3
0,76.006640625,920.821875,99.33768922866204,2.494760133760358,0.10269388483755743,3.3759292823803118,601.2867663772931,0.035179789135241495,0,4
0,62.15151515151515,864.1942374565325,78.11201891300652,2.4486783847805342,0.02780008216476604,2.6774611549912817,526.1422858600788,0.0418877561689189,0,5
0,59.097265800089644,890.1142985208427,86.57124401138478,2.439955764491629,0.07725866965644851,3.0266952186857967,545.2170178410842,0.039953925255770344,0,6
0,58.0763653939101,1096.9739004349929,160.57006172976702,2.5874740094612556,0.06276733544253528,4.850473106868264,928.4259869403257,0.020728487520672315,0,7
0,55.93175799551844,1165.0531676512528,190.48777985293046,2.5808578132769773,0.036063789997567514,5.781763943386971,1157.4864430906289,0.016098195040505386,0,8
0,51.904645476772615,1178.9007334963326,79.3537400283648,2.4558696715259103,0.0586830204188282,2.7162649398462277,614.9597159912383,0.03418372269841619,0,9
0,52.10202461294164,992.8824930527987,97.74673404960926,2.5601924054333156,0.07641816298216716,3.0266952186857967,642.3433737623441,0.03234934080509997,0,10
0,50.96918837675351,621.0390781563126,154.90470914094487,2.580905295490049,0.02018001356840792,4.695257967448479,978.7169855205943,0.019497242276087148,0,11
0,49.82441156023438,787.9696096931175,390.7153097044524,2.6894776996567638,0.08933567435548749,9.894965138011258,3634.000984365343,0.004713855525228392,0,12
0,49.916781609195404,775.087356321839,337.59292823803116,2.648660472550337,0.09561882797208586,9.19649701062223,3039.2006795049474,0.005678305507512098,0,13
0,47.32875,215.93458333333334,93.12908365187067,2.5093159758521177,0.08658995943577427,3.104302788395689,631.0733338504721,0.033079922655763636,0,14
0,56.09526022304833,965.0425185873606,167.01149001568805,2.5576530686023182,0.0647792123590228,5.277314740272671,997.3311055927165,0.019077813897409777,0,15
0,46.27822286962855,417.8681718863802,106.55519321168202,2.5419997174919318,0.09392460487211736,3.3759292823803118,790.3628929248256,0.025075711117494272,0,17
0,33.14586951128752,900.1545522202928,156.41805675028778,2.6001641075625423,0.05838443859279407,4.617650397738587,996.1150467943726,0.019104663389627716,0,18
0,33.954369682907966,199.9354215003867,100.34658763489064,2.5601050104139245,0.0393193637891865,3.143106573250635,656.8910464826594,0.03145267612178616,0,19
0,36.193775472397185,534.9140422378658,104.73141532349956,2.495123068227713,0.02981488419171388,3.49234063694515,740.6209237038972,0.027125287390911895,0,20
0,36.8218818380744,357.7785557986871,88.66664839355187,2.531465010318782,0.04883588882545483,2.79387250955612,590.9099129844698,0.03597535755666377,0,21
0,37.97042848521424,549.1056125528063,128.59574300929143,2.571605783664781,0.052295805671780195,3.919182270349557,1008.2931645527203,0.018839145212793403,0,22
0,32.85734870317003,44.971181556195965,80.7894800679978,2.5048464071745125,0.01778768829076248,2.5998535852813895,493.80127412616093,0.045632559663360404,0,23
0,42.061716171617164,184.1148514851485,117.57546811048672,2.584480209596386,0.049038041100300994,3.569948206655042,772.3813983151053,0.025779874351366267,0,24
0,42.74923186008036,271.0418340817774,164.178813721277,2.6362202661045737,0.06545659157306195,4.578846612883641,1117.514808206107,0.016751156263535606,0,25
0,43.84084770413463,442.9765219198005,186.76261650685564,2.5848975624324595,0.07145368510625183,5.626548803967186,1228.3495670355464,0.015057633645212015,0,26
0,44.93985822090098,154.840155499657,169.68895117067936,2.6007263844858604,0.056466414565857936,5.005688246288049,1016.7545357953893,0.018658966683619993,0,27
0,44.98622434635929,575.0851841439415,138.02506272904333,2.6080259333539897,0.1030244127079835,4.035593624914395,982.3007420158123,0.019415062683710117,0,28
0,40.05373134328358,327.9995024875622,77.99560755844169,2.5365977919664275,0.0353407754889834,2.444638445861605,576.7892836762204,0.03711758444884778,0,29
1,50.91557640088867,621.0022216736609,157.02424545407737,2.5799006638243234,0.033339218344914705,4.767707279894228,963.0545914691493,0.020014487974759153,1,11
1,52.13949579831933,992.6995798319327,92.25319777356312,2.5578187924069047,0.013111217842767049,2.8683767374973406,635.1312287862136,0.033204068666687264,1,10
1,51.89485359361136,1178.8447204968943,87.36920495025683,2.51481854884783,0.10999077032813297,2.8296148896933224,649.5205308765735,0.03227088996311746,1,9
1,56.05754614549403,965.0158523344192,178.4983091375034,2.5638427998378,0.04911858233055105,5.5817060837786086,997.1654505353301,0.019220305550565763,1,15
1,55.820432832910896,1165.0085786703062,198.80951738680892,2.5707762683581774,0.0310577799675445,6.124371953034863,1160.1924354360465,0.016156329722720603,1,8
1,57.91598513011152,1096.9546468401486,156.40405588921308,2.5578801632148505,0.06131648251811814,4.922754671110301,920.1226582762188,0.0211124475635181,1,7
1,76.09155990957046,921.1590052750565,102.87394407186407,2.501770285049367,0.06857432048426317,3.411042606753594,624.9693585200461,0.033896281830921436,1,4
1,62.3311867525299,864.810027598896,84.26825712593538,2.4705254218820727,0.05792106977191768,2.8683767374973406,547.6354829354027,0.04028804847862988,1,5
1,84.84726688102894,733.7609860664523,72.3296080022978,2.4544074143521915,0.11408988433542086,2.4419964116531414,479.50381842306825,0.04831454378772617,1,3
1,92.86192246415295,965.4614976101965,72.9885594149661,2.354981387196388,0.0362179735734398,2.7908530418893043,506.3586876027758,0.04479675077686527,1,2
1,93.82123392195335,938.1205580989754,177.8005958770311,2.52318656860638,0.0852165470582041,5.814277170602717,1104.5249024257794,0.017086405276124286,1,1
1,49.83189441301975,787.9606033541729,390.60314032109056,2.6897199908273475,0.09149349286227054,9.88427119002462,3618.0939758591776,0.004747083880971107,1,12
1,58.8046875,890.3268914473684,94.26881385937206,2.510340457094678,0.015014099323921216,3.0621859765174313,639.1177898566771,0.032940169271868984,1,6
1,49.92980041293875,775.1106905253498,337.9257891554299,2.6503645427039464,0.09927101365370036,9.186557929552293,3033.1539630566963,0.005706032451816315,1,13
1,38.02779456193353,549.7764350453173,128.30171623129996,2.5676349516068266,0.02170434123383839,3.9149466282058296,946.7461165453094,0.02041784590428369,1,22
1,47.03710247349824,215.99381625441697,87.75682342829701,2.4813794180363504,0.12759849018289335,2.945900433105377,609.4686481361814,0.03500958506414202,1,14
